model,dataset,mse,mae,r2,rmse,best_train_loss,time,run
MLP,BIDMC32SpO2,24.172761731939456,3.4890694023917845,-0.0999335199053557,4.91658028836502,0.5441131081452241,3587.4866523742676,20251016_160932_run1_1185985942
MLP,BIDMC32SpO2,24.856578196138326,3.49364377618482,-0.13104923017364833,4.985637190584402,0.5009902914579925,5969.236975908279,20251016_160932_run2_1380418977
MLP,BIDMC32SpO2,26.96352171231846,3.8281935341609623,-0.2269215108709619,5.1926411114497855,0.5857985615085911,3726.9914894104004,20251016_160932_run3_628815475
MLP,BIDMC32SpO2,331.3043871045897,14.407398421051802,-14.075348224962623,18.201768790548616,2.6563071469143704,1132.1232340335846,20251016_160932_run4_1314008083
MLP,BIDMC32HR,180.71463043527447,9.653625812665677,0.08597240740757905,13.443014187126133,27.63123462367702,2047.0175700187683
MLP,BIDMC32HR,442.58022213050816,15.51144635294715,-1.238504619070428,21.037590692151706,2.645546356751038,1133.9595460891724,20251016_160932_run1_1185985942
MLP,BIDMC32HR,158.12392404597102,8.3011619978122,0.20023282410014354,12.57473355765326,0.7904354114360638,3745.8395421504974,20251016_160932_run2_1380418977
MLP,BIDMC32HR,158.0091795625174,8.21883997533559,0.20081318454866803,12.570170228064432,0.8371137405945374,3366.9949259757996,20251016_160932_run3_628815475
MLP,BIDMC32HR,365.30799194956563,13.548297110872003,-0.8476732272986864,19.113031992584684,2.5222713185215855,1066.7792501449585,20251016_160932_run4_1314008083
MLP,BIDMC32RR,13.424675323711785,2.8557392130697106,-0.10760297115471862,3.663969885753946,0.5910906367993969,2722.32829785347
MLP,BIDMC32RR,13.788452858309926,2.9116363585020117,-0.13761644026622588,3.713280605921121,0.01832214686927663,4002.4755086898804,20251016_160932_run1_1185985942
MLP,BIDMC32RR,14.361543937102674,3.004780213203764,-0.18489932542412246,3.789662773533111,0.027491390803160518,2233.6332790851593,20251016_160932_run2_1380418977
MLP,BIDMC32RR,15.032824048009422,3.127914891833313,-0.2402832976535385,3.8772185968822317,0.027586469937778437,2527.2933242321014,20251016_160932_run3_628815475
MLP,BIDMC32RR,14.647879605237017,3.0688007051818516,-0.2085234525725086,3.8272548393381145,0.02929803513343189,2145.455419063568,20251016_160932_run4_1314008083
MLP,NewsHeadlineSentiment,0.020278489061054762,0.10923021718186697,-0.0022514188846991523,0.1424025598823798,0.020028214334761717,10920.342308044434
MLP,NewsHeadlineSentiment,0.020239728316565373,0.10896208804971134,-0.000335693751305266,0.14226639911295066,0.0006261479416041566,3362.8602197170258,20251018_114426_run1_209521783
MLP,NewsHeadlineSentiment,0.020243376938718294,0.10897269448652146,-0.0005160245796391738,0.14227922173922056,0.0006261141560551295,5995.451531648636,20251018_114426_run2_1727058437
MLP,NewsHeadlineSentiment,0.02379969728996075,0.11942015277977755,-0.1762848950960645,0.15427150511342252,0.00028572617972296945,8498.530751466751,20251018_114426_run3_1901218152
MLP,NewsHeadlineSentiment,0.020233212909307574,0.10895553306056961,-1.3673893263455028e-05,0.14224349865391941,0.0006260612908721784,5380.356191635132,20251016_160925_run1_471986796
MLP,NewsTitleSentiment,0.019079018524287623,0.09821185876077723,-0.0003128348419256799,0.13812682043791358,0.018509684149123726,5036.324062347412
MLP,NewsTitleSentiment,0.019080514866845668,0.09722126451142513,-0.00039128807390031994,0.13813223688497073,0.0005784747035187758,5402.393321990967,20251018_114426_run1_209521783
MLP,NewsTitleSentiment,0.019086306284004,0.09845397272517087,-0.0006949320432181327,0.13815319860214603,0.000578461125380228,3371.86044383049,20251018_114426_run2_1727058437
